ID_maximum,ID_minimum,ID_abs_maximum,ID_abs_minimum,ID_mean,ID_abs_energy,ID_mean_abs_change,ID_cid_ce,Time_maximum,Time_minimum,Time_abs_maximum,Time_abs_minimum,Time_mean,Time_abs_energy,Time_mean_abs_change,Time_cid_ce,hr_maximum,hr_minimum,hr_abs_maximum,hr_abs_minimum,hr_mean,hr_abs_energy,hr_mean_abs_change,hr_cid_ce,temp_maximum,temp_minimum,temp_abs_maximum,temp_abs_minimum,temp_mean,temp_abs_energy,temp_mean_abs_change,temp_cid_ce,target,target_name
4.0,4.0,4.0,4.0,4.0,16.0,0.0,0.0,11.0,11.0,11.0,11.0,11.0,121.0,0.0,0.0,78.55133928571416,73.56642857142846,78.55133928571416,73.56642857142846,76.01331249999986,5779.853791581083,0.09245308716706968,0.011092840793626761,30.18071266646904,30.1099106331004,30.18071266646904,30.1099106331004,30.139091548372342,908.36524570973,0.0019836268501575516,5.773634363960147e-06,0.0,0
4.0,4.0,4.0,4.0,4.0,16.0,0.0,0.0,12.0,11.0,12.0,11.0,11.016666666666667,121.38333333333334,0.01694915254237288,0.01694915254237288,78.67276785714273,73.59276785714275,78.67276785714273,73.59276785714275,76.09841815476176,5792.810208073562,0.09406476997578629,0.01133099570866479,30.18071266646904,30.1099106331004,30.18071266646904,30.1099106331004,30.138002355609867,908.2995796281308,0.0019645649513307353,5.6556676780898894e-06,0.0,0
4.0,4.0,4.0,4.0,4.0,16.0,0.0,0.0,12.0,11.0,12.0,11.0,11.033333333333333,121.76666666666667,0.01694915254237288,0.01694915254237288,78.80776785714274,73.62258928571417,78.80776785714274,73.62258928571417,76.18533482142844,5806.056354636063,0.09584745762711819,0.01162482083405396,30.178118844011447,30.1099106331004,30.178118844011447,30.1099106331004,30.13684877519913,908.2300277151683,0.0019241040137735746,5.542358861719964e-06,0.0,0
4.0,4.0,4.0,4.0,4.0,16.0,0.0,0.0,12.0,11.0,12.0,11.0,11.05,122.15,0.01694915254237288,0.01694915254237288,78.97098214285701,73.66571428571416,78.97098214285701,73.66571428571416,76.27447470238081,5819.658527427305,0.09788286924939421,0.012044806214328907,30.17793434775152,30.1099106331004,30.17793434775152,30.1099106331004,30.13578070230374,908.1656313004086,0.001963454783328613,5.650634925135687e-06,0.0,0
4.0,4.0,4.0,4.0,4.0,16.0,0.0,0.0,12.0,11.0,12.0,11.0,11.066666666666666,122.53333333333333,0.01694915254237288,0.01694915254237288,79.15035714285702,73.70285714285703,79.15035714285702,73.70285714285703,76.36588541666652,5833.627553670926,0.10029358353510845,0.012566768905655468,30.17793434775152,30.1099106331004,30.17793434775152,30.1099106331004,30.13475246110495,908.1036344090174,0.001999802782251222,5.730797003183145e-06,0.0,0
4.0,4.0,4.0,4.0,4.0,16.0,0.0,0.0,12.0,11.0,12.0,11.0,11.083333333333334,122.91666666666667,0.01694915254237288,0.01694915254237288,79.33455357142844,73.76866071428559,79.33455357142844,73.76866071428559,76.45974702380938,5847.991890993551,0.10230024213075023,0.013068433554565887,30.17416530265135,30.1099106331004,30.17416530265135,30.1099106331004,30.133745952342046,908.0429464818764,0.0019585373221304788,5.520201696374003e-06,0.0,0
4.0,4.0,4.0,4.0,4.0,16.0,0.0,0.0,12.0,11.0,12.0,11.0,11.1,123.3,0.01694915254237288,0.01694915254237288,79.5054464285713,73.87839285714273,79.5054464285713,73.87839285714273,76.55536011904749,5862.646902797334,0.10333686440677937,0.013359335680776567,30.172417444244637,30.1099106331004,30.172417444244637,30.1099106331004,30.132816580449727,907.9869122635902,0.0019434747582024402,5.480933207490549e-06,0.0,0
4.0,4.0,4.0,4.0,4.0,16.0,0.0,0.0,12.0,11.0,12.0,11.0,11.116666666666667,123.68333333333334,0.01694915254237288,0.01694915254237288,79.63999999999987,74.03241071428558,79.63999999999987,74.03241071428558,76.65138690476178,5877.38878061143,0.10300696125907974,0.013264135058154677,30.169181358770317,30.1099106331004,30.169181358770317,30.1099106331004,30.1318812186471,907.9305205041516,0.001924342004830854,5.378700429794562e-06,0.0,0
4.0,4.0,4.0,4.0,4.0,16.0,0.0,0.0,12.0,11.0,12.0,11.0,11.133333333333333,124.06666666666666,0.01694915254237288,0.01694915254237288,79.72705357142844,74.21008928571416,79.72705357142844,74.21008928571416,76.7462976190475,5891.9822011949755,0.10147094430992691,0.012857501999740537,30.165960498580095,30.1099106331004,30.165960498580095,30.1099106331004,30.130922275766764,907.8727146350994,0.0019485808174822985,5.569503765535491e-06,0.0,0
4.0,4.0,4.0,4.0,4.0,16.0,0.0,0.0,12.0,11.0,12.0,11.0,11.15,124.45,0.01694915254237288,0.01694915254237288,79.78232142857131,74.40651785714273,79.78232142857131,74.40651785714273,76.83916815476178,5906.283558873946,0.0990783898305082,0.012255304582108259,30.1619382357797,30.10533902118293,30.1619382357797,30.10533902118293,30.129911917810144,907.8118190480739,0.00198728424065004,5.9692337869756845e-06,0.0,0
4.0,4.0,4.0,4.0,4.0,16.0,0.0,0.0,12.0,11.0,12.0,11.0,11.166666666666666,124.83333333333333,0.01694915254237288,0.01694915254237288,79.80616071428558,74.58473214285702,79.80616071428558,74.58473214285702,76.92916220238084,5920.161782012763,0.09646186440677912,0.01172662627551016,30.16189105555506,30.10106674741595,30.16189105555506,30.10106674741595,30.128897393004078,907.7506807346306,0.002058895995604986,6.278557467762994e-06,0.0,0
4.0,4.0,4.0,4.0,4.0,16.0,0.0,0.0,12.0,11.0,12.0,11.0,11.183333333333334,125.21666666666667,0.01694915254237288,0.01694915254237288,79.82133928571416,74.73124999999987,79.82133928571416,74.73124999999987,77.01643898809512,5933.637847621821,0.09423577481840156,0.011366675539389462,30.158254231659612,30.100704915643576,30.158254231659612,30.100704915643576,30.127877624005553,907.6892268074885,0.002003387654535925,6.0565987251358235e-06,0.0,0
4.0,4.0,4.0,4.0,4.0,16.0,0.0,0.0,12.0,11.0,12.0,11.0,11.2,125.6,0.01694915254237288,0.01694915254237288,79.83687499999988,74.83508928571416,79.83687499999988,74.83508928571416,77.10153273809512,5946.7906290085375,0.09273910411622244,0.01118801047431682,30.1572208882395,30.099790950080735,30.1572208882395,30.099790950080735,30.12690323597924,907.6305120897742,0.0020013643010228645,6.052658630664152e-06,0.0,0
