ID_maximum,ID_minimum,ID_abs_maximum,ID_abs_minimum,ID_mean,ID_abs_energy,ID_mean_abs_change,ID_cid_ce,Time_maximum,Time_minimum,Time_abs_maximum,Time_abs_minimum,Time_mean,Time_abs_energy,Time_mean_abs_change,Time_cid_ce,hr_maximum,hr_minimum,hr_abs_maximum,hr_abs_minimum,hr_mean,hr_abs_energy,hr_mean_abs_change,hr_cid_ce,temp_maximum,temp_minimum,temp_abs_maximum,temp_abs_minimum,temp_mean,temp_abs_energy,temp_mean_abs_change,temp_cid_ce,target,target_name
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,85.55053571428559,82.61026785714273,85.55053571428559,82.61026785714273,84.42469345238081,7128.373175868122,0.11415405569007304,0.02012162435684012,31.55971241339832,31.21136214205223,31.55971241339832,31.21136214205223,31.433367489461737,988.064025261172,0.014610825607879501,0.0003194715031120067,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0166666666666666,1.05,0.01694915254237288,0.01694915254237288,85.55053571428559,82.758482142857,85.55053571428559,82.758482142857,84.42858035714272,7129.016278836872,0.11059776029055775,0.018962018035498136,31.55971241339832,31.233369059376717,31.55971241339832,31.233369059376717,31.439086575809668,988.4229886883451,0.014051964428510824,0.0002952264338635327,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0333333333333334,1.1,0.01694915254237288,0.01694915254237288,85.55053571428559,82.758482142857,85.55053571428559,82.758482142857,84.42930803571416,7129.136928008986,0.10681598062954038,0.01752527942320995,31.560189625087038,31.233369059376717,31.560189625087038,31.233369059376717,31.44426406885936,988.7481856271502,0.013874190181569336,0.00029134148259942757,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.05,1.15,0.01694915254237288,0.01694915254237288,85.55053571428559,82.758482142857,85.55053571428559,82.758482142857,84.42643452380939,7128.659387532131,0.10288589588377788,0.015942367611769395,31.560189625087038,31.26735400496766,31.560189625087038,31.26735400496766,31.44962307457889,989.084668370547,0.01323580017903689,0.00026055483411508806,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0666666666666667,1.2,0.01694915254237288,0.01694915254237288,85.55053571428559,82.758482142857,85.55053571428559,82.758482142857,84.41967708333321,7127.533674573346,0.0991676755447946,0.014499897310619035,31.560855675549647,31.26735400496766,31.560855675549647,31.26735400496766,31.45436543097031,989.3826646251614,0.013184715194361284,0.0002597933327208941,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0833333333333333,1.25,0.01694915254237288,0.01694915254237288,85.55053571428559,82.758482142857,85.55053571428559,82.758482142857,84.40949702380938,7125.833700070928,0.09639073849879018,0.01349896027001911,31.560855675549647,31.297830006629724,31.560855675549647,31.297830006629724,31.459111545394517,989.6808130409884,0.012701347515384064,0.00023756407328546995,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.1,1.3,0.01694915254237288,0.01694915254237288,85.55053571428559,82.758482142857,85.55053571428559,82.758482142857,84.39678720238082,7123.7065446384495,0.09407233656174381,0.012670131577524994,31.560855675549647,31.297830006629724,31.560855675549647,31.297830006629724,31.463369334704005,989.9484776135063,0.012721288104863684,0.00023785782783678912,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.1166666666666667,1.35,0.01694915254237288,0.01694915254237288,85.55053571428559,82.758482142857,85.55053571428559,82.758482142857,84.38209821428559,7121.242633448105,0.09241525423728839,0.0120826071212382,31.560855675549647,31.33301733666788,31.560855675549647,31.33301733666788,31.46771340631012,990.2215299003233,0.012070357911811859,0.00021077522697380733,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.1333333333333333,1.4,0.01694915254237288,0.01694915254237288,85.55053571428559,82.758482142857,85.55053571428559,82.758482142857,84.36602232142842,7118.540150983581,0.09150575060532741,0.011773781914778566,31.571983111367437,31.33301733666788,31.571983111367437,31.33301733666788,31.471615867387086,990.4670330186054,0.012217657882811822,0.00021347478153028798,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.15,1.45,0.01694915254237288,0.01694915254237288,85.55053571428559,82.758482142857,85.55053571428559,82.758482142857,84.34929315476178,7115.721925693402,0.09138468523002506,0.01173480318769462,31.571983111367437,31.35374233510555,31.571983111367437,31.35374233510555,31.47558089583382,990.7164489157635,0.01163759553818989,0.00019238846299780032,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.1666666666666667,1.5,0.01694915254237288,0.01694915254237288,85.55053571428559,82.758482142857,85.55053571428559,82.758482142857,84.33293303571415,7112.960124332328,0.09226694915254299,0.012018309246368021,31.589387836677997,31.35374233510555,31.589387836677997,31.35374233510555,31.47926560839684,990.9484299178032,0.011703799697775262,0.0001945752884093614,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.1833333333333333,1.55,0.01694915254237288,0.01694915254237288,85.55053571428559,82.758482142857,85.55053571428559,82.758482142857,84.31795238095225,7110.425920531971,0.09440072639225246,0.012677494000778286,31.591954802765105,31.3739722371987,31.591954802765105,31.3739722371987,31.483235816191165,991.198337415199,0.011203852905791416,0.00017726173459451722,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.2,1.6,0.01694915254237288,0.01694915254237288,85.55053571428559,82.758482142857,85.55053571428559,82.758482142857,84.3056577380951,7108.341864403145,0.0978450363196134,0.013718167643116716,31.60510193472953,31.3739722371987,31.60510193472953,31.3739722371987,31.48689074573799,991.4285647463834,0.011226110655679836,0.00017781775670616998,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.2166666666666666,1.65,0.01694915254237288,0.01694915254237288,85.55053571428559,82.758482142857,85.55053571428559,82.758482142857,84.2971502976189,7106.896999451906,0.10233353510895932,0.01501342015089934,31.60628028649146,31.39974730250514,31.60628028649146,31.39974730250514,31.490762546559544,991.6724117398458,0.010694739235801548,0.00015990649224251676,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.2333333333333334,1.7,0.01694915254237288,0.01694915254237288,85.55053571428559,82.758482142857,85.55053571428559,82.758482142857,84.29325892857129,7106.234936862224,0.10697487893462523,0.016423642743644096,31.620999999888188,31.39974730250514,31.620999999888188,31.39974730250514,31.49433752151212,991.8977334790413,0.0109066656492016,0.0001634956288983065,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.25,1.75,0.01694915254237288,0.01694915254237288,85.55053571428559,82.758482142857,85.55053571428559,82.758482142857,84.29443303571414,7106.435016565268,0.11121519370460063,0.017813103029877073,31.622357349930223,31.39974730250514,31.622357349930223,31.39974730250514,31.497972053215506,992.1268058104472,0.010501955215743772,0.0001527333198885468,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.2666666666666666,1.8,0.01694915254237288,0.01694915254237288,85.55053571428559,82.758482142857,85.55053571428559,82.758482142857,84.30099702380936,7107.555200400436,0.11513468523002417,0.01913803114731046,31.630653900442795,31.39974730250514,31.630653900442795,31.39974730250514,31.501324273000495,992.3381973754325,0.010361569862184391,0.00014924111673233982,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.2833333333333334,1.85,0.01694915254237288,0.01694915254237288,85.80705357142844,82.758482142857,85.80705357142844,82.758482142857,84.31315327380939,7109.632517925546,0.11885441888619915,0.020420675020537914,31.630653900442795,31.39974730250514,31.630653900442795,31.39974730250514,31.504910293313344,992.5642638400203,0.010116159864990383,0.00014443557197761365,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.3,1.9,0.01694915254237288,0.01694915254237288,86.097857142857,82.758482142857,86.097857142857,82.758482142857,84.331200892857,7112.720697585409,0.12241071428571419,0.021742854845857636,31.643328154245243,31.39974730250514,31.643328154245243,31.39974730250514,31.508466231358987,992.7885485872465,0.01002435076126348,0.00014114258561851586,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.3166666666666667,1.95,0.01694915254237288,0.01694915254237288,86.41205357142843,82.758482142857,86.41205357142843,82.758482142857,84.35583482142843,7116.941624469976,0.1263196125907995,0.023297688948460685,31.6489379969773,31.39974730250514,31.6489379969773,31.39974730250514,31.512459704210563,993.0403700670655,0.009866343175092647,0.00013789677276077096,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.3333333333333333,2.0,0.01694915254237288,0.01694915254237288,86.73598214285701,82.758482142857,86.73598214285701,82.758482142857,84.38726041666652,7122.333830122612,0.1305220944309931,0.02497830646294537,31.65823358073147,31.39974730250514,31.65823358073147,31.39974730250514,31.51635923195277,993.2863620083036,0.00972802485920553,0.00013419648834656103,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.35,2.05,0.01694915254237288,0.01694915254237288,87.05366071428556,82.758482142857,87.05366071428556,82.758482142857,84.42524702380938,7128.86099760308,0.13506204600484245,0.026646738666334897,31.660854906682417,31.39974730250514,31.660854906682417,31.39974730250514,31.520593387867354,993.5534003158526,0.009647856783509814,0.00013339700673075912,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.3666666666666667,2.1,0.01694915254237288,0.01694915254237288,87.36428571428557,82.758482142857,87.36428571428557,82.758482142857,84.46924107142846,7136.431886121363,0.13985623486682833,0.028269057933024803,31.669622016120645,31.39974730250514,31.669622016120645,31.39974730250514,31.524851141565627,993.8219955083831,0.009552223185524,0.00013118054497297379,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.3833333333333333,2.15,0.01694915254237288,0.01694915254237288,87.67910714285699,82.758482142857,87.67910714285699,82.758482142857,84.51894494047608,7144.999639364746,0.1451558716707023,0.029948853527109805,31.67173536567493,31.41777690788609,31.67173536567493,31.41777690788609,31.529384275951788,994.1079070152525,0.009246568231003626,0.00012437656132702397,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.4,2.2,0.01694915254237288,0.01694915254237288,87.98124999999985,82.758482142857,87.98124999999985,82.758482142857,84.57364880952369,7154.445918124711,0.14963226392251802,0.03147162624848645,31.68145460993209,31.41777690788609,31.68145460993209,31.41777690788609,31.533743614544388,994.3829871607762,0.009375413277903975,0.00012590165257078873,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.4166666666666667,2.25,0.01694915254237288,0.01694915254237288,88.25964285714272,82.758482142857,88.25964285714272,82.758482142857,84.63235863095224,7164.602523279766,0.1531340799031482,0.03269788716598926,31.682421513339108,31.41865546364971,31.682421513339108,31.41865546364971,31.5381543579686,994.6613059460294,0.009024195597747166,0.00011794458775526208,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.4333333333333333,2.3,0.01694915254237288,0.01694915254237288,88.50151785714272,82.758482142857,88.50151785714272,82.758482142857,84.69390327380938,7175.268847313567,0.1558837772397098,0.033581963961431954,31.688744621487285,31.41865546364971,31.688744621487285,31.41865546364971,31.542309007419686,994.9235815302001,0.00889813597931383,0.00011541283993774434,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.45,2.35,0.01694915254237288,0.01694915254237288,88.72241071428556,82.758482142857,88.72241071428556,82.758482142857,84.75780208333319,7186.3623766875035,0.15822941888619826,0.03429361488239339,31.688744621487285,31.41865546364971,31.688744621487285,31.41865546364971,31.546545055945934,995.190899799574,0.008833554914848642,0.00011402023678632965,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.4666666666666666,2.4,0.01694915254237288,0.01694915254237288,88.92017857142842,82.758482142857,88.92017857142842,82.758482142857,84.82362202380939,7197.807882535053,0.1602012711864407,0.03484414900229143,31.688744621487285,31.41865546364971,31.688744621487285,31.41865546364971,31.55065768873055,995.4505037476889,0.008646311902554311,0.0001099736575340473,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.4833333333333334,2.45,0.01694915254237288,0.01694915254237288,89.10089285714271,82.758482142857,89.10089285714271,82.758482142857,84.89109672619036,7209.558824862194,0.16213377723970968,0.03532227170529217,31.688744621487285,31.41865546364971,31.688744621487285,31.41865546364971,31.555053835767918,995.7279353293422,0.008465736549655137,0.00010780369402100565,0.0,0
7.0,7.0,7.0,7.0,7.0,49.0,0.0,0.0,2.0,1.0,2.0,1.0,1.5,2.5,0.01694915254237288,0.01694915254237288,89.27116071428557,82.758482142857,89.27116071428557,82.758482142857,84.9602976190475,7221.626787103506,0.16409503631961264,0.03576320477343467,31.6949819507587,31.41865546364971,31.6949819507587,31.41865546364971,31.559413566957428,996.0031580967029,0.008370954807606221,0.00010553906355583968,0.0,0
