ID_maximum,ID_minimum,ID_abs_maximum,ID_abs_minimum,ID_mean,ID_abs_energy,ID_mean_abs_change,ID_cid_ce,Time_maximum,Time_minimum,Time_abs_maximum,Time_abs_minimum,Time_mean,Time_abs_energy,Time_mean_abs_change,Time_cid_ce,hr_maximum,hr_minimum,hr_abs_maximum,hr_abs_minimum,hr_mean,hr_abs_energy,hr_mean_abs_change,hr_cid_ce,temp_maximum,temp_minimum,temp_abs_maximum,temp_abs_minimum,temp_mean,temp_abs_energy,temp_mean_abs_change,temp_cid_ce,target,target_name
12.0,12.0,12.0,12.0,12.0,144.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,16.0,0.0,0.0,83.27410714285702,79.94616071428558,83.27410714285702,79.94616071428558,81.17262351190462,6589.956035742033,0.09374546004842636,0.015344709470122727,30.13071208052344,29.903500519464693,30.13071208052344,29.903500519464693,30.01699915143598,901.0263203985528,0.007724672255212503,7.645514900814011e-05,0.0,0
12.0,12.0,12.0,12.0,12.0,144.0,0.0,0.0,5.0,4.0,5.0,4.0,4.016666666666667,16.15,0.01694915254237288,0.01694915254237288,83.2254464285713,79.94616071428558,83.2254464285713,79.94616071428558,81.15434226190463,6586.931378445717,0.09558414043583555,0.01572311646056722,30.13071208052344,29.898667756660096,30.13071208052344,29.898667756660096,30.016898728608023,901.0203147759316,0.007831559786063097,7.718842484927086e-05,0.0,0
12.0,12.0,12.0,12.0,12.0,144.0,0.0,0.0,5.0,4.0,5.0,4.0,4.033333333333333,16.3,0.01694915254237288,0.01694915254237288,83.19874999999986,79.94616071428558,83.19874999999986,79.94616071428558,81.13862053571414,6584.329313444521,0.09690980629539964,0.015897583556727733,30.13071208052344,29.891929706107035,30.13071208052344,29.891929706107035,30.016681389172245,901.0073185514726,0.007920856358335907,7.79213356942886e-05,0.0,0
12.0,12.0,12.0,12.0,12.0,144.0,0.0,0.0,5.0,4.0,5.0,4.0,4.05,16.45,0.01694915254237288,0.01694915254237288,83.17383928571415,79.94616071428558,83.17383928571415,79.94616071428558,81.1240252976189,6581.913483572072,0.09718069007263931,0.01591540867671216,30.13071208052344,29.887135650766663,30.13071208052344,29.887135650766663,30.016408641360613,900.991010786301,0.007972551174971178,7.825932242785813e-05,0.0,0
12.0,12.0,12.0,12.0,12.0,144.0,0.0,0.0,5.0,4.0,5.0,4.0,4.066666666666666,16.6,0.01694915254237288,0.01694915254237288,83.13214285714272,79.94616071428558,83.13214285714272,79.94616071428558,81.109513392857,6579.512097626069,0.09681144067796621,0.015892660276504624,30.13071208052344,29.88365934402915,30.13071208052344,29.88365934402915,30.01604888741737,900.9695014923522,0.007966190381766665,7.821271116959135e-05,0.0,0
12.0,12.0,12.0,12.0,12.0,144.0,0.0,0.0,5.0,4.0,5.0,4.0,4.083333333333333,16.75,0.01694915254237288,0.01694915254237288,83.07839285714273,79.94616071428558,83.07839285714273,79.94616071428558,81.09456845238081,6577.040688847502,0.09704751815980653,0.015921326827870945,30.13071208052344,29.878032642909048,30.13071208052344,29.878032642909048,30.015531161896515,900.938548169945,0.007881673289684338,7.684016114382717e-05,0.0,0
12.0,12.0,12.0,12.0,12.0,144.0,0.0,0.0,5.0,4.0,5.0,4.0,4.1,16.9,0.01694915254237288,0.01694915254237288,82.99374999999986,79.94616071428558,82.99374999999986,79.94616071428558,81.07868005952368,6574.415871021848,0.09748335351089614,0.01600631472133343,30.13071208052344,29.878032642909048,30.13071208052344,29.878032642909048,30.0148711277763,900.8990782505266,0.007778062297283959,7.577685999305789e-05,0.0,0
12.0,12.0,12.0,12.0,12.0,144.0,0.0,0.0,5.0,4.0,5.0,4.0,4.116666666666666,17.05,0.01694915254237288,0.01694915254237288,82.86607142857129,79.94616071428558,82.86607142857129,79.94616071428558,81.06199107142841,6571.662418949809,0.09756809927360768,0.016028378885982256,30.13071208052344,29.876407394690037,30.13071208052344,29.876407394690037,30.014012965590204,900.8477564578214,0.007679350746667897,7.44715117633053e-05,0.0,0
12.0,12.0,12.0,12.0,12.0,144.0,0.0,0.0,5.0,4.0,5.0,4.0,4.133333333333334,17.2,0.01694915254237288,0.01694915254237288,82.69937499999986,79.94616071428558,82.69937499999986,79.94616071428558,81.04514285714271,6568.887160032396,0.09706870460048447,0.015876598576400877,30.13071208052344,29.87598863076472,30.13071208052344,29.87598863076472,30.012989091950423,900.7865150843447,0.007575004122573051,7.374171369986669e-05,0.0,0
12.0,12.0,12.0,12.0,12.0,144.0,0.0,0.0,5.0,4.0,5.0,4.0,4.15,17.35,0.01694915254237288,0.01694915254237288,82.49517857142844,79.94616071428558,82.49517857142844,79.94616071428558,81.02901488095223,6566.235219627421,0.09570066585956424,0.015428321596117223,30.13071208052344,29.874556231147174,30.13071208052344,29.874556231147174,30.011831758071228,900.7172850469381,0.00734733479409779,7.00313207172228e-05,0.0,0
12.0,12.0,12.0,12.0,12.0,144.0,0.0,0.0,5.0,4.0,5.0,4.0,4.166666666666667,17.5,0.01694915254237288,0.01694915254237288,82.32303571428558,79.94616071428558,82.32303571428558,79.94616071428558,81.0146622023808,6563.879526026896,0.09348062953995202,0.014703836529315175,30.13071208052344,29.87347680775505,30.13071208052344,29.87347680775505,30.01040868563554,900.632139296022,0.0072958624389304625,6.976388499135033e-05,0.0,0
12.0,12.0,12.0,12.0,12.0,144.0,0.0,0.0,5.0,4.0,5.0,4.0,4.183333333333334,17.65,0.01694915254237288,0.01694915254237288,82.32303571428558,79.94616071428558,82.32303571428558,79.94616071428558,81.00290029761891,6561.952604674856,0.09065980629540002,0.013821321828519625,30.13071208052344,29.86484495170962,30.13071208052344,29.86484495170962,30.00877314405998,900.5342884051151,0.007253082221870147,6.891736096950468e-05,0.0,0
12.0,12.0,12.0,12.0,12.0,144.0,0.0,0.0,5.0,4.0,5.0,4.0,4.2,17.8,0.01694915254237288,0.01694915254237288,82.32303571428558,79.94616071428558,82.32303571428558,79.94616071428558,80.99428720238082,6560.544045226515,0.08764225181598068,0.012978023121324804,30.13071208052344,29.85496656619697,30.13071208052344,29.85496656619697,30.006787031245004,900.4154610630928,0.0072806549630122196,6.941725419559727e-05,0.0,0
